Koordinatensystem : Lambert konform konisch
Rechtswert        : 3799500 Meter
Hochwert          : 2747500 Meter
Hoehenlage        : 48 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3799500 2747500  5  4  3  13.1 1006 212  2.9 6  8.0  84    0    0 339 -381  3
3799500 2747500  5  4  4  12.8 1006 209  2.8 7  8.0  85    0    0 339 -380  3
3799500 2747500  5  4  5  12.7 1006 224  2.7 8  8.0  86    0    0 350 -378  3
3799500 2747500  5  4  6  12.7 1006 227  3.0 8  8.1  87    0   11 355 -374  3
3799500 2747500  5  4  7  12.9 1006 234  2.4 8  8.2  88    0   38 355 -373  3
3799500 2747500  5  4  8  13.1 1006 226  2.5 8  8.3  88    0   56 357 -377  3
3799500 2747500  5  4  9  12.5 1006 266  2.7 8  8.1  87    0  115 358 -384  3
3799500 2747500  5  4 10  13.4 1006 248  3.4 7  7.9  84   29  249 354 -390  3
3799500 2747500  5  4 11  14.5 1007 243  3.5 5  7.6  76  195  281 344 -397  3
3799500 2747500  5  4 12  14.7 1006 271  2.8 6  7.5  72  109  298 342 -408  3
3799500 2747500  5  4 13  15.2 1006 259  3.1 6  7.5  70  112  300 348 -413  3
3799500 2747500  5  4 14  15.1 1006 249  2.7 8  7.6  70   25  257 356 -409  3
3799500 2747500  5  4 15  16.2 1006 250  4.3 7  7.7  69    0  144 360 -405  3
3799500 2747500  5  4 16  15.2 1006 301  3.6 6  7.6  68   32  209 350 -400  3
3799500 2747500  5  4 17  15.6 1007 303  3.1 6  7.5  68   38  173 344 -395  3
3799500 2747500  5  4 18  14.3 1007 310  2.8 7  7.8  73   72  117 346 -391  3
3799500 2747500  5  4 19  13.7 1007 319  2.4 7  8.3  82    7   56 350 -381  3
3799500 2747500  5  4 20  13.0 1007 331  3.1 7  8.1  84    0    8 349 -368  3
3799500 2747500  5  4 21  12.8 1008 330  2.7 8  7.9  85    0    0 353 -357  3
3799500 2747500  5  4 22  13.4 1008 306  2.3 8  8.1  85    0    0 360 -351  3
3799500 2747500  5  4 23  12.9 1009 343  3.7 8  8.1  86    0    0 360 -348  3
3799500 2747500  5  4 24  12.2 1009 349  4.0 7  7.8  86    0    0 353 -345  3
3799500 2747500  5  5  1  11.1 1010 353  4.0 8  7.3  85    0    0 348 -342  3
3799500 2747500  5  5  2  10.0 1010 351  4.6 8  6.7  84    0    0 348 -340  3
3799500 2747500  5  5  3   9.3 1011 346  4.2 6  6.2  83    0    0 330 -338  3
3799500 2747500  5  5  4   8.2 1011 356  3.6 6  5.7  81    0    0 310 -336  3
3799500 2747500  5  5  5   7.5 1011 344  3.9 6  5.2  78    0    0 303 -334  3
3799500 2747500  5  5  6   6.8 1012 345  3.8 6  5.0  79    0   19 296 -334  3
3799500 2747500  5  5  7   6.7 1013   8  4.1 4  4.9  79   28   95 281 -337  3
3799500 2747500  5  5  8   7.7 1013 346  3.8 4  4.8  76  102  176 268 -344  3
3799500 2747500  5  5  9  10.3 1013 327  3.5 4  4.9  69  257  208 272 -353  3
3799500 2747500  5  5 10  11.2 1013 297  3.7 5  5.0  63  349  246 283 -364  3
3799500 2747500  5  5 11  12.1 1013 267  3.8 6  4.9  58  329  317 298 -376  3
3799500 2747500  5  5 12  12.5 1013 271  4.5 6  4.7  53  237  372 306 -388  3
3799500 2747500  5  5 13  12.9 1013 290  3.7 6  4.5  49  304  368 308 -395  3
3799500 2747500  5  5 14  13.3 1013 297  4.1 5  4.1  44  302  350 306 -399  3
3799500 2747500  5  5 15  13.3 1012 322  3.5 7  4.1  44  104  307 314 -400  3
3799500 2747500  5  5 16  12.6 1012 323  6.1 7  3.9  42   28  226 324 -392  3
3799500 2747500  5  5 17  13.1 1012 265  3.2 8  3.4  37    2  142 329 -384  3
3799500 2747500  5  5 18  13.1 1012 267  5.1 7  3.5  37    6  106 334 -380  3
3799500 2747500  5  5 19  12.5 1011 274  4.0 7  3.7  40   10   64 332 -379  3
3799500 2747500  5  5 20  11.8 1011 292  4.0 8  3.9  45    0   13 337 -376  3
3799500 2747500  5  5 21  11.5 1011 259  3.0 8  4.2  50    0    0 342 -372  3
3799500 2747500  5  5 22  11.4 1011 238  3.9 8  4.3  52    0    0 343 -369  3
3799500 2747500  5  5 23  11.2 1010 236  3.5 8  4.6  55    0    0 346 -367  3
3799500 2747500  5  5 24  10.8 1010 241  3.6 8  5.0  61    0    0 347 -366  3
3799500 2747500  5  6  1  10.2 1009 241  3.8 8  5.6  70    0    0 347 -366  3
3799500 2747500  5  6  2   9.2 1009 233  3.7 8  6.3  84    0    0 346 -365  3
3799500 2747500  5  6  3   9.6 1008 237  4.1 7  6.7  91    0    0 342 -365  3
3799500 2747500  5  6  4  10.1 1008 250  4.5 8  7.0  92    0    0 345 -364  3
3799500 2747500  5  6  5  10.4 1007 252  4.0 8  7.2  92    0    0 352 -363  3
3799500 2747500  5  6  6  10.6 1007 250  4.4 7  7.3  91    0   13 347 -362  3
3799500 2747500  5  6  7  10.8 1006 278  4.0 6  7.3  90    5   68 334 -363  3
3799500 2747500  5  6  8  11.5 1006 272  5.2 5  7.0  84   65  138 322 -365  3
3799500 2747500  5  6  9  11.3 1007 281  5.5 3  6.4  76  168  172 304 -367  3
3799500 2747500  5  6 10  12.2 1007 295  4.1 4  5.8  68  226  207 301 -369  3
3799500 2747500  5  6 11  12.7 1007 294  6.0 5  5.5  61  168  254 314 -376  3
3799500 2747500  5  6 12  13.0 1007 273  5.6 5  5.4  58  248  242 320 -384  3
3799500 2747500  5  6 13  12.2 1007 286  6.7 5  5.5  60  195  258 318 -394  3
3799500 2747500  5  6 14  12.0 1007 274  6.6 8  5.4  61   28  250 323 -400  3
3799500 2747500  5  6 15  12.4 1007 281  6.1 6  5.3  60   56  238 324 -392  3
3799500 2747500  5  6 16  12.2 1007 309  5.7 5  5.3  59   45  199 313 -388  3
3799500 2747500  5  6 17  12.8 1008 280  4.3 5  4.9  54   53  162 307 -387  3
3799500 2747500  5  6 18  11.8 1008 310  5.4 5  4.8  54   26  107 304 -383  3
3799500 2747500  5  6 19  11.2 1008 316  5.3 3  4.7  56   56   48 292 -378  3
3799500 2747500  5  6 20  10.0 1008 315  3.4 3  4.6  58   19   16 280 -369  3
3799500 2747500  5  6 21   8.7 1008 269  2.0 3  4.7  64    0    0 273 -359  3
3799500 2747500  5  6 22   8.3 1009 259  2.7 4  4.8  68    0    0 273 -351  3
3799500 2747500  5  6 23   7.7 1009 229  2.2 4  4.8  71    0    0 274 -347  3
3799500 2747500  5  6 24   7.9 1009 207  2.5 5  4.9  75    0    0 277 -345  3
3799500 2747500  5  7  1   8.6 1008 210  3.5 7  5.2  76    0    0 291 -344  3
3799500 2747500  5  7  2   8.8 1007 207  3.6 7  5.3  76    0    0 299 -344  3
3799500 2747500  5  7  3   9.3 1006 229  3.0 7  5.3  74    0    0 301 -345  3
3799500 2747500  5  7  4   8.8 1005 193  2.0 8  5.4  75    0    0 308 -347  3
3799500 2747500  5  7  5   8.6 1004 202  1.6 8  5.7  80    0    0 316 -348  3
3799500 2747500  5  7  6   8.1 1003 215  2.9 8  6.0  86    0    8 319 -349  3
3799500 2747500  5  7  7   8.3 1002 219  4.2 8  6.1  90    0   20 322 -351  3
3799500 2747500  5  7  8   8.5 1001 222  4.4 7  6.2  90    0   44 319 -356  3
3799500 2747500  5  7  9   8.8 1001 222  3.6 7  6.3  89    0  108 318 -364  3
3799500 2747500  5  7 10   8.8 1000 209  2.8 7  6.3  88    0  141 322 -374  3
3799500 2747500  5  7 11   9.4  999 209  2.9 8  6.3  87    0  133 331 -380  3
3799500 2747500  5  7 12   9.7  998 241  3.1 7  6.4  85    0  141 333 -387  3
3799500 2747500  5  7 13  11.3  998 283  2.8 6  6.6  82    5  270 326 -395  3
3799500 2747500  5  7 14  11.6  997 275  4.9 5  6.8  80   20  303 319 -394  3
3799500 2747500  5  7 15   8.9  997 332  8.2 7  6.3  80    0  163 317 -398  3
3799500 2747500  5  7 16   8.2  998 322  6.1 7  5.7  80    0  159 316 -393  3
3799500 2747500  5  7 17   8.2 1000 308  7.8 6  5.5  80   11  184 309 -386  3
3799500 2747500  5  7 18   8.6 1000 278  4.2 6  5.5  79    7  119 303 -385  3
3799500 2747500  5  7 19   7.6 1001 313  3.8 2  5.4  80   20   88 283 -374  3
3799500 2747500  5  7 20   7.5 1002 324  4.0 4  5.1  78    9   31 269 -365  3
3799500 2747500  5  7 21   6.4 1002 296  2.2 3  5.0  79    0    0 269 -357  3
3799500 2747500  5  7 22   6.0 1003 260  1.7 3  5.0  83    0    0 261 -352  3
3799500 2747500  5  7 23   6.2 1004 294  3.7 4  4.9  83    0    0 265 -351  3
3799500 2747500  5  7 24   5.7 1004 279  2.2 2  4.8  82    0    0 260 -350  3
3799500 2747500  5  8  1   5.3 1004 247  2.5 3  4.8  84    0    0 256 -347  3
3799500 2747500  5  8  2   4.9 1005 252  2.6 3  4.8  87    0    0 260 -345  3
3799500 2747500  5  8  3   5.0 1005 239  2.4 0  4.8  88    0    0 249 -345  3
3799500 2747500  5  8  4   5.2 1005 245  2.7 4  4.9  89    0    0 253 -345  3
3799500 2747500  5  8  5   4.4 1005 230  3.2 3  4.8  89    0    0 266 -346  3
3799500 2747500  5  8  6   4.9 1005 232  3.4 4  4.9  93    8   27 265 -346  3
3799500 2747500  5  8  7   6.1 1005 220  3.3 6  5.2  92   89   63 281 -347  3
3799500 2747500  5  8  8   6.8 1005 223  3.8 5  5.4  89  217   77 288 -350  3
3799500 2747500  5  8  9   8.1 1005 243  4.4 6  5.6  86   84  198 291 -355  3
3799500 2747500  5  8 10   8.8 1005 237  4.8 5  5.6  80  126  238 296 -361  3
3799500 2747500  5  8 11   7.9 1005 241  5.0 5  5.4  79  143  259 295 -367  3
3799500 2747500  5  8 12   9.6 1005 202  3.0 6  5.4  77   82  278 299 -371  3
3799500 2747500  5  8 13   7.4 1004 315  4.5 6  5.4  78   13  254 299 -379  3
3799500 2747500  5  8 14   8.2 1004 202  4.3 8  5.3  80   32  258 301 -387  3
3799500 2747500  5  8 15   7.2 1005 309  4.3 5  5.3  80   98  238 295 -389  3
3799500 2747500  5  8 16   8.8 1004 271  2.8 7  5.3  79   44  204 293 -385  3
3799500 2747500  5  8 17   9.6 1004 167  2.6 6  5.4  74  209  116 300 -380  3
3799500 2747500  5  8 18   9.5 1004 190  2.9 7  5.4  72   31  109 300 -377  3
3799500 2747500  5  8 19   9.1 1004 146  2.2 7  5.5  75   44   53 302 -369  3
3799500 2747500  5  8 20   8.6 1004 252  2.8 6  5.1  71    0   14 300 -359  3
3799500 2747500  5  8 21   7.8 1004 263  2.8 5  4.9  72    0    0 288 -351  3
3799500 2747500  5  8 22   6.9 1004 270  2.8 4  4.8  74    0    0 273 -347  3
3799500 2747500  5  8 23   6.4 1004 247  2.7 3  4.8  77    0    0 270 -346  3
3799500 2747500  5  8 24   6.4 1005 232  2.7 3  4.9  80    0    0 262 -344  3
3799500 2747500  5  9  1   6.7 1014 223  2.7 2  5.0  81    0    0 245 -351  3
3799500 2747500  5  9  2   6.8 1014 210  2.7 2  5.1  81    0    0 252 -349  3
3799500 2747500  5  9  3   6.9 1015 198  2.6 2  5.1  81    0    0 248 -348  3
3799500 2747500  5  9  4   6.6 1015 187  2.6 2  5.0  81    0    0 239 -346  3
3799500 2747500  5  9  5   7.0 1015 193  2.5 3  5.0  81    0    0 235 -343  3
3799500 2747500  5  9  6   6.8 1015 180  2.5 3  4.9  81    0    8 248 -342  3
3799500 2747500  5  9  7   7.8 1015 174  2.3 6  5.0  79    0   46 276 -343  3
3799500 2747500  5  9  8   9.1 1015 189  1.5 7  5.3  77    1  123 300 -352  3
3799500 2747500  5  9  9  10.4 1015 164  2.3 7  5.6  74   40  244 309 -366  3
3799500 2747500  5  9 10  12.4 1014 165  2.5 6  5.6  66  281  297 309 -381  3
3799500 2747500  5  9 11  14.7 1014 214  2.7 5  5.3  55  475  273 302 -398  3
3799500 2747500  5  9 12  15.6 1013 209  3.3 5  5.1  48  498  301 301 -415  3
3799500 2747500  5  9 13  16.1 1013 208  2.8 5  4.9  44  238  410 305 -429  3
3799500 2747500  5  9 14  16.5 1012 213  2.5 5  4.8  42  112  389 308 -438  3
3799500 2747500  5  9 15  16.8 1011 224  2.0 8  5.1  43   19  282 328 -443  3
3799500 2747500  5  9 16  17.2 1011 265  2.0 7  5.4  45   24  252 343 -440  3
3799500 2747500  5  9 17  17.2 1010 328  1.5 8  5.8  47    0  119 344 -433  3
3799500 2747500  5  9 18  16.9 1010 331  1.1 8  5.9  49    0   48 350 -424  3
3799500 2747500  5  9 19  15.9 1010  95  1.5 8  6.0  52    0   20 348 -411  3
3799500 2747500  5  9 20  15.6 1010 354  1.8 8  5.9  52    0    8 345 -396  3
3799500 2747500  5  9 21  14.8 1010  11  1.4 8  5.6  52    0    0 344 -385  3
3799500 2747500  5  9 22  14.3 1010  81  1.5 8  5.5  54    0    0 343 -380  3
3799500 2747500  5  9 23  14.1 1010  61  1.7 8  5.6  55    0    0 343 -377  3
3799500 2747500  5  9 24  12.7 1010   5  2.0 7  5.8  61    0    0 335 -376  3
3799500 2747500  5 10  1  11.0 1011 326  1.2 5  6.1  70    0    0 314 -374  3
3799500 2747500  5 10  2  10.8 1011 198  1.1 1  6.3  78    0    0 277 -374  3
3799500 2747500  5 10  3   9.1 1012 198  1.0 0  6.3  83    0    0 245 -375  3
3799500 2747500  5 10  4   8.8 1013   7  0.9 0  6.1  86    0    0 235 -376  3
3799500 2747500  5 10  5  10.4 1013 281  0.1 2  5.9  80    0    0 246 -377  3
3799500 2747500  5 10  6   8.9 1013 322  1.3 4  5.9  80    9   34 270 -378  3
3799500 2747500  5 10  7  12.0 1013 175  0.9 2  6.4  82   89   93 276 -380  3
3799500 2747500  5 10  8  14.5 1014 128  1.7 2  7.0  74  235  118 275 -384  3
3799500 2747500  5 10  9  16.2 1014 274  1.8 1  6.7  62  403  120 278 -390  3
3799500 2747500  5 10 10  17.1 1014 298  2.2 2  6.2  53  555  114 282 -396  3
3799500 2747500  5 10 11  18.2 1014 197  2.0 3  6.2  49  582  162 297 -394  3
3799500 2747500  5 10 12  18.8 1014 161  1.9 3  5.8  43  519  237 305 -386  3
3799500 2747500  5 10 13  19.6 1014 173  1.4 2  5.3  38  435  290 304 -386  3
3799500 2747500  5 10 14  20.2 1014 218  1.8 3  5.5  38  445  267 311 -392  3
3799500 2747500  5 10 15  20.6 1013  45  2.3 3  5.6  38  497  190 320 -402  3
3799500 2747500  5 10 16  20.7 1013 101  2.9 4  5.6  37  325  215 326 -410  3
3799500 2747500  5 10 17  20.9 1013  43  2.8 5  5.7  37  194  181 336 -411  3
3799500 2747500  5 10 18  20.4 1012  77  3.3 5  5.7  38  160  115 338 -405  3
3799500 2747500  5 10 19  19.8 1012  78  3.2 5  5.6  38   43   74 335 -396  3
3799500 2747500  5 10 20  18.8 1012  62  3.7 5  5.7  41    2   15 333 -387  3
3799500 2747500  5 10 21  18.0 1012  72  3.3 6  5.8  44    0    0 336 -380  3
3799500 2747500  5 10 22  17.0 1012  79  3.3 6  5.9  47    0    0 338 -374  3
3799500 2747500  5 10 23  16.3 1012  54  3.2 7  6.0  50    0    0 339 -371  3
3799500 2747500  5 10 24  16.4 1012  67  3.3 8  6.0  52    0    0 346 -370  3
3799500 2747500  5 11  1  15.9 1012  85  2.8 8  6.1  53    0    0 350 -369  3
3799500 2747500  5 11  2  14.9 1012  48  2.8 8  6.2  57    0    0 347 -369  3
3799500 2747500  5 11  3  14.3 1012  70  2.1 7  6.4  62    0    0 340 -368  3
3799500 2747500  5 11  4  13.5 1012  56  2.0 7  6.6  67    0    0 333 -367  3
3799500 2747500  5 11  5  12.8 1012  39  2.0 7  6.7  71    0    0 331 -367  3
3799500 2747500  5 11  6  12.4 1012  37  2.8 8  6.8  74    0    6 335 -367  3
3799500 2747500  5 11  7  11.9 1012  49  2.9 8  6.9  78    0   26 339 -367  3
3799500 2747500  5 11  8  11.6 1012  40  3.2 8  7.1  82    0   86 339 -369  3
3799500 2747500  5 11  9  11.6 1012  43  3.7 7  7.2  85    0  138 334 -369  3
3799500 2747500  5 11 10  11.2 1012  19  5.7 7  7.3  86    0  158 328 -370  3
3799500 2747500  5 11 11  11.5 1012  36  4.7 7  7.3  87    0  195 329 -375  3
3799500 2747500  5 11 12  12.6 1013  37  5.1 8  7.5  86    0  190 337 -381  3
3799500 2747500  5 11 13  13.3 1013  38  5.2 8  7.6  81    0  194 346 -383  3
3799500 2747500  5 11 14  13.6 1013  22  4.6 8  7.4  76    0  182 348 -385  3
3799500 2747500  5 11 15  13.9 1013  21  5.5 7  7.2  74    0  157 344 -386  3
3799500 2747500  5 11 16  14.6 1013  45  4.9 8  7.1  70   28  212 346 -388  3
3799500 2747500  5 11 17  14.7 1013  27  5.7 8  7.0  67  103  143 353 -392  3
3799500 2747500  5 11 18  15.3 1013  29  5.3 7  6.9  65  106   79 346 -392  3
3799500 2747500  5 11 19  15.3 1013  48  4.4 5  6.7  62   86   37 331 -389  3
3799500 2747500  5 11 20  14.1 1013  44  3.2 4  6.6  63   17   16 314 -384  3
3799500 2747500  5 11 21  13.2 1014  39  4.9 3  6.4  65    0    0 300 -381  3
3799500 2747500  5 11 22  12.5 1014  26  5.2 4  6.1  66    0    0 295 -378  3
3799500 2747500  5 11 23  11.4 1015  17  5.9 4  5.8  67    0    0 297 -377  3
3799500 2747500  5 11 24  10.7 1015  25  5.6 3  5.7  70    0    0 289 -377  3
3799500 2747500  5 12  1   8.8 1016  32  4.7 1  5.5  74    0    0 271 -376  3
3799500 2747500  5 12  2   8.1 1016  45  4.5 1  5.4  78    0    0 258 -376  3
3799500 2747500  5 12  3   7.3 1016  27  6.1 1  5.3  81    0    0 255 -376  3
3799500 2747500  5 12  4   7.2 1016  42  4.3 2  5.3  83    0    0 258 -376  3
3799500 2747500  5 12  5   7.6 1016  52  4.9 3  5.3  84    0    0 269 -376  3
3799500 2747500  5 12  6   8.3 1016  63  5.3 5  5.3  80    2   33 285 -377  3
3799500 2747500  5 12  7   9.8 1016  61  5.1 4  5.2  73   66  106 293 -380  3
3799500 2747500  5 12  8  11.0 1015  60  4.8 3  5.2  67  210  144 287 -385  3
3799500 2747500  5 12  9  12.5 1015  79  6.0 3  5.5  64  363  160 289 -394  3
3799500 2747500  5 12 10  13.8 1015  80  6.4 4  5.8  61  476  180 301 -404  3
3799500 2747500  5 12 11  15.0 1015  62  6.0 4  5.8  57  469  247 310 -413  3
3799500 2747500  5 12 12  16.0 1015  70  6.7 4  5.8  53  441  299 312 -427  3
3799500 2747500  5 12 13  16.9 1015  73  5.9 3  5.6  48  464  296 310 -442  3
3799500 2747500  5 12 14  17.0 1014  87  6.0 3  5.6  46  351  331 306 -453  3
3799500 2747500  5 12 15  17.7 1014  82  5.3 4  5.5  45  175  340 311 -457  3
3799500 2747500  5 12 16  17.0 1014 112  4.4 6  5.5  44   28  252 326 -457  3
3799500 2747500  5 12 17  16.7 1014 101  3.9 7  5.3  44    0  102 338 -450  3
3799500 2747500  5 12 18  16.4 1014  87  4.2 7  5.3  45    0   41 342 -441  3
3799500 2747500  5 12 19  16.0 1014  95  4.4 8  5.2  45    0   17 347 -433  3
3799500 2747500  5 12 20  15.3 1014  86  4.2 7  4.8  44    0    9 344 -421  3
3799500 2747500  5 12 21  14.8 1014  65  3.2 7  4.5  43    0    0 336 -412  3
3799500 2747500  5 12 22  14.4 1014  88  3.7 7  4.4  43    0    0 335 -406  3
3799500 2747500  5 12 23  14.1 1014  69  3.6 8  4.5  45    0    0 341 -401  3
3799500 2747500  5 12 24  13.8 1014  62  3.4 8  4.6  47    0    0 346 -397  3
3799500 2747500  5 13  1  12.9 1014  53  4.2 7  4.6  49    0    0 338 -393  3
3799500 2747500  5 13  2  12.7 1014  63  3.9 7  4.8  52    0    0 331 -390  3
3799500 2747500  5 13  3  12.5 1014  63  2.4 7  5.1  56    0    0 331 -386  3
3799500 2747500  5 13  4  12.1 1013  73  3.5 7  5.2  58    0    0 331 -382  3
3799500 2747500  5 13  5  11.9 1013  65  2.6 7  5.3  60    0    0 331 -380  3
3799500 2747500  5 13  6  11.8 1013  55  3.9 7  5.4  62    0   11 330 -381  3
3799500 2747500  5 13  7  12.0 1013  69  3.5 6  5.5  63    4   79 325 -385  3
3799500 2747500  5 13  8  13.3 1013  88  4.0 5  5.6  61   89  179 316 -395  3
3799500 2747500  5 13  9  14.8 1013  80  3.6 5  5.8  58  150  241 315 -406  3
3799500 2747500  5 13 10  15.5 1013  70  3.8 6  6.1  57  121  308 324 -420  3
3799500 2747500  5 13 11  16.5 1012  82  3.6 7  6.3  56   88  344 338 -436  3
3799500 2747500  5 13 12  17.5 1012  72  4.2 7  6.6  55  105  369 347 -454  3
3799500 2747500  5 13 13  18.2 1011  76  4.7 5  6.9  54  190  379 341 -467  3
3799500 2747500  5 13 14  18.2 1011  81  4.3 6  6.9  53  142  368 339 -470  3
3799500 2747500  5 13 15  18.6 1010  62  2.8 5  6.7  51  194  328 340 -471  3
3799500 2747500  5 13 16  18.4 1010  63  4.1 4  6.7  50  260  249 329 -471  3
3799500 2747500  5 13 17  18.8 1009  80  3.8 5  6.8  51  137  212 328 -463  3
3799500 2747500  5 13 18  18.5 1009 101  3.9 5  7.0  52   88  146 335 -442  3
3799500 2747500  5 13 19  17.8 1009  77  3.2 5  7.0  54   61   80 333 -424  3
3799500 2747500  5 13 20  17.3 1008 103  3.7 6  7.1  56    9   23 337 -418  3
3799500 2747500  5 13 21  16.2 1008  76  2.8 7  7.1  60    0    0 347 -412  3
3799500 2747500  5 13 22  15.6 1008  99  3.4 8  7.1  62    0    0 357 -407  3
3799500 2747500  5 13 23  15.0 1008 105  3.4 7  7.0  64    0    0 356 -404  3
3799500 2747500  5 13 24  14.7 1008  92  2.7 8  6.9  65    0    0 356 -404  3
3799500 2747500  5 14  1  14.5 1008  77  2.3 8  6.8  65    0    0 362 -403  3
3799500 2747500  5 14  2  14.0 1007  98  2.6 8  6.6  64    0    0 361 -402  3
3799500 2747500  5 14  3  13.3 1006  80  3.1 8  6.4  65    0    0 360 -399  3
3799500 2747500  5 14  4  12.7 1006  79  2.7 7  6.3  67    0    0 351 -396  3
3799500 2747500  5 14  5  12.8 1006  86  2.9 7  6.2  67    0    0 343 -393  3
3799500 2747500  5 14  6  12.9 1005  80  1.9 8  6.1  66    0   21 349 -391  3
3799500 2747500  5 14  7  13.1 1005  91  2.7 5  6.2  66   30   98 337 -393  3
3799500 2747500  5 14  8  14.3 1005 102  3.4 5  6.4  65  130  149 320 -397  3
3799500 2747500  5 14  9  15.4 1004 115  3.2 5  6.5  61  133  220 325 -398  3
3799500 2747500  5 14 10  16.5 1004  71  2.6 7  6.8  60   62  286 341 -401  3
3799500 2747500  5 14 11  17.6 1004  55  3.0 6  7.0  57  369  240 351 -409  3
3799500 2747500  5 14 12  18.3 1003  98  3.3 7  7.3  56  205  332 355 -413  3
3799500 2747500  5 14 13  18.5 1003  97  3.2 7  7.6  57    8  274 363 -420  3
3799500 2747500  5 14 14  19.1 1003 124  3.6 6  7.8  57   48  316 360 -424  3
3799500 2747500  5 14 15  19.1 1002  93  3.6 7  7.9  57   92  296 360 -419  3
3799500 2747500  5 14 16  19.7 1001 203  3.9 6  8.0  56  130  251 360 -423  3
3799500 2747500  5 14 17  20.1 1001 122  4.4 5  8.1  55  136  187 349 -424  3
3799500 2747500  5 14 18  19.3 1000 148  4.9 7  8.0  55    0   91 354 -413  3
3799500 2747500  5 14 19  18.8 1000 148  5.3 6  7.8  56    0   47 359 -403  3
3799500 2747500  5 14 20  17.7 1000 157  4.9 7  8.0  60    1   18 358 -396  3
3799500 2747500  5 14 21  17.0 1000 140  4.2 7  8.2  65    0    0 362 -389  3
3799500 2747500  5 14 22  16.4 1000 131  4.5 6  8.2  68    0    0 354 -383  3
3799500 2747500  5 14 23  15.2 1000 119  3.8 6  8.5  75    0    0 346 -378  3
3799500 2747500  5 14 24  14.6 1000 126  3.7 6  8.6  80    0    0 343 -375  3
3799500 2747500  5 15  1  14.1 1000 100  3.6 8  8.5  82    0    0 352 -374  3
3799500 2747500  5 15  2  14.1  999 108  4.4 8  8.2  80    0    0 363 -373  3
3799500 2747500  5 15  3  14.0  999 112  4.3 8  8.1  79    0    0 364 -373  3
3799500 2747500  5 15  4  14.0  999 138  4.2 8  8.0  79    0    0 363 -372  3
3799500 2747500  5 15  5  14.0  998 163  4.1 8  8.0  79    0    0 362 -371  3
3799500 2747500  5 15  6  13.9  998 160  3.7 8  8.2  81    0   22 363 -370  3
3799500 2747500  5 15  7  14.6  999 161  3.9 7  8.5  83    0   68 356 -371  3
3799500 2747500  5 15  8  15.3  999 214  3.0 7  8.8  82    4  148 350 -372  3
3799500 2747500  5 15  9  16.4  999 210  4.0 7  9.1  79   15  241 352 -377  3
3799500 2747500  5 15 10  17.7 1000 221  3.6 5  9.0  73   45  336 342 -386  3
3799500 2747500  5 15 11  17.4 1000 213  3.5 5  8.7  68   51  378 331 -392  3
3799500 2747500  5 15 12  18.4 1000 203  3.5 7  8.5  66    0  238 345 -400  3
3799500 2747500  5 15 13  15.6 1000 195  2.0 8  8.3  68    0  161 356 -407  3
3799500 2747500  5 15 14  16.0 1000 165  2.6 8  8.4  74    0  120 357 -408  3
3799500 2747500  5 15 15  16.5 1000 165  2.7 8  9.0  77    0  145 358 -410  3
3799500 2747500  5 15 16  17.4 1000 202  2.7 7  9.2  75    5  221 354 -409  3
3799500 2747500  5 15 17  14.6 1000 198  2.8 6  8.7  76    0  126 337 -404  3
3799500 2747500  5 15 18  14.9 1000 206  3.6 6  8.4  79    0   68 325 -396  3
3799500 2747500  5 15 19  14.4 1001 224  3.7 7  8.1  77    0   32 328 -388  3
3799500 2747500  5 15 20  13.5 1001 170  3.0 8  7.8  77    0   13 337 -383  3
3799500 2747500  5 15 21  13.0 1002 158  3.4 7  7.5  78    0    0 335 -379  3
3799500 2747500  5 15 22  13.0 1002 212  4.4 7  7.3  77    0    0 329 -377  3
